customer_id,revenue
C0119,88.97514034548335
C0120,89.93753050893855
C0121,90.91033026346734
C0122,91.89365220330694
C0123,92.88761014055818
C0124,93.89231911835833
C0125,94.90789542419652
C0126,95.93445660337329
C0127,96.97212147260544
C0128,98.02101013377803
C0129,99.08124398784553
C0130,100.15294574888291
C0131,101.23623945828906
C0132,102.33125049914318
C0133,103.43810561071751
C0134,104.55693290314609
C0135,105.68786187225265
C0136,106.83102341453885
C0137,107.98654984233413
C0138,109.15457489911054
C0139,110.33523377496222
C0140,111.52866312225214
C0141,112.73500107142986
C0142,113.9543872470175
C0143,115.1869627837714
C0144,116.43287034301714
C0145,117.69225412916093
C0146,118.96525990638104
C0147,120.25203501549835
C0148,121.55272839103013
C0149,122.86749057842817
C0150,124.19647375150278
C0151,125.53983173003651
C0152,126.89771999758727
C0153,128.270295719484
C0154,129.65771776101815
C0155,131.0601467058305
C0156,132.47774487449792
C0157,133.91067634332052
C0158,135.35910696331203
C0159,136.8232043793964
C0160,138.30313804981114
C0161,139.79907926572025
C0162,141.31120117104143
C0163,142.83967878248413
C0164,144.3846890098081
C0165,145.9464106762987
C0166,147.525024539464
C0167,149.12071331195685
C0168,150.73366168272196
C0169,152.36405633837245
C0170,154.01208598479755
C0171,155.67794136900324
C0172,157.3618153011907
C0173,159.06390267707212
C0174,160.78440050042818
C0175,162.52350790591038
C0176,164.2814261820889
C0177,166.05835879475046
C0178,167.85451141044794
C0179,169.67009192030423
C0180,171.50531046407494
C0181,173.36037945447012
C0182,175.23551360173877
C0183,177.13092993852106
C0184,179.04684784496752
C0185,180.98348907413077
C0186,182.941077777632
C0187,184.91984053160405
C0188,186.92000636291704
C0189,188.94180677568568
C0190,190.98547577806445
C0191,193.05124990933237
C0192,195.13936826726982
C0193,197.25007253583362
C0194,199.38360701312942
C0195,201.5402186396868
C0196,203.72015702704203
C0197,205.9236744866278
C0198,208.15102605897664
C0199,210.40246954324024
C0200,212.6782655270267
C0201,214.97867741656304
C0202,217.3039714671818
C0203,219.65441681413733
C0204,222.03028550375763
C0205,224.4318525249307
C0206,226.85939584093262
C0207,229.31319642160008
C0208,231.7935382758494
C0209,234.30070848454992
C0210,236.83499723375056
C0211,239.39669784826677
C0212,241.98610682563105
C0213,244.60352387040922
C0214,247.24925192889046
C0215,249.92359722415037
C0216,252.62686929149294
C0217,255.35938101427968
C0218,258.12144866014
C0219,260.9133919175796
C0220,263.73553393298096
C0221,266.5882013480044
C0222,269.47172433739576
C0223,272.38643664720104
C0224,275.33267563339393
C0225,278.3107823009249
C0226,281.3211013431867
C0227,284.3639811819123
C0228,287.43977400750174
C0229,290.54883581978396
C0230,293.69152646922333
C0231,296.86820969856865
C0232,300.0792531849521
C0233,303.3250285824489
C0234,306.60591156508895
C0235,309.9222818703415
C0236,313.27452334306616
C0237,316.66302397993815
C0238,320.08817597435984
C0239,323.5503757618499
C0240,327.05002406593076
C0241,330.58752594450834
C0242,334.1632908367536
C0243,337.7777326104937
C0244,341.43126961011313
C0245,345.1243247049729
C0246,348.8573253383578
C0247,352.6307035769452
C0248,356.4448961608174
C0249,360.3003445540091
C0250,364.197494995603
C0251,368.13679855138065
C0252,372.1187111660287
C0253,376.1436937159095
C0254,380.2122120624084
C0255,384.3247371058484
C0256,388.4817448399973
C0257,392.68371640715907
C0258,396.9311381538606
C0259,401.22450168714744
C0260,405.56430393147747
C0261,409.95104718624106
C0262,414.38523918389654
C0263,418.86739314873535
C0264,423.39802785628615
C0265,427.97766769335806
C0266,432.6068427187329
C0267,437.2860887245199
C0268,442.01594729816384
C0269,446.7969658851344
C0270,451.629697852287
C0271,456.5147025519096
C0272,461.4525453864662
C0273,466.44379787403665
C0274,471.48903771446345
C0275,476.5888488562215
C0276,481.74382156399906
C0277,486.9545524870217
C0278,492.22164472810806
C0279,497.54570791347237
C0280,502.92735826328953
C0281,508.36721866301133
C0282,513.8659187354656
C0283,519.424094913729
C0284,525.0423905147873
C0285,530.7214558139977
C0286,536.4619481203521
C0287,542.2645318525528
C0288,548.1298786159203
C0289,554.0586672801195
C0290,560.0515840577386
C0291,566.1093225837118
C0292,572.2325839956
C0293,578.4220770147458
C0294,584.6785180283014
C0295,591.002631172142
C0296,597.3951484146855
C0297,603.856809641605
C0298,610.3883627414704
C0299,616.9905636923089
C0300,623.6641766491017
C0301,630.4099740322355
C0302,637.2287366168954
C0303,644.1212536234414
C0304,651.0883228087515
C0305,658.1307505585546
C0306,665.2493519807672
C0307,672.4449509998337
C0308,679.7183804520877
C0309,687.0704821821529
C0310,694.5021071403715
C0311,702.0141154813025
C0312,709.6073766632753
C0313,717.2827695490212
C0314,725.0411825073986
C0315,732.8835135162141
C0316,740.8106702661522
C0317,748.8235702658433
C0318,756.9231409480468
C0319,765.1103197770034
C0320,773.3860543569363
C0321,781.7513025417256
C0322,790.2070325457827
C0323,798.754223056101
C0324,807.3938633455415
C0325,816.1269533873301
C0326,824.9545039707945
C0327,833.8775368183602
C0328,842.8970847038054
C0329,852.0141915717921
C0330,861.2299126587058
C0331,870.5453146147777
C0332,879.9614756275517
C0333,889.4794855466731
C0334,899.1004460100271
C0335,908.8254705712513
C0336,918.655684828618
C0337,928.5922265553096
C0338,938.6362458311186
C0339,948.7889051755463
C0340,959.0513796823673
C0341,969.4248571556327
C0342,979.9105382471474
C0343,990.5096365954422
C0344,1001.223378966239
C0345,1012.0530053944412
C0346,1022.9997693276591
C0347,1034.0649377712828
C0348,1045.2497914351352
C0349,1056.5556248817009
C0350,1067.9837466759575
C0351,1079.5354795368453
C0352,1091.2121604903455
C0353,1103.0151410242433
C0354,1114.9457872445482
C0355,1127.005480033607
C0356,1139.1956152099374
C0357,1151.5176036897797
C0358,1163.9728716503955
C0359,1176.5628606951498
C0360,1189.2890280203487
C0361,1202.1528465839126
C0362,1215.1558052758548
C0363,1228.299409090606
C0364,1241.5851793012127
C0365,1255.0146536354093
C0366,1268.5893864535983
C0367,1282.3109489287583
C0368,1296.1809292282896
C0369,1310.2009326978407
C0370,1324.372582047111
C0371,1338.6975175376615
C0372,1353.1773971727782
C0373,1367.8138968893538
C0374,1382.6087107518802
C0375,1397.563551148518
C0376,1412.6801489892887
C0377,1427.9602539064222
C0378,1443.40563445686
C0379,1459.0180783269464
C0380,1474.799392539355
C0381,1490.7514036622188
C0382,1506.8759580205567
C0383,1523.1749219099665
C0384,1539.6501818126292
C0385,1556.3036446156652
C0386,1573.1372378318356
C0387,1590.1529098226383
C0388,1607.3526300238186
C0389,1624.7383891733093
C0390,1642.3121995416539
C0391,1660.0760951649067
C0392,1678.0321320800508
C0393,1696.182388562986
C0394,1714.5289653690518
C0395,1733.0739859761916
C0396,1751.819596830722
C0397,1770.767967595764
C0398,1789.9212914023744
C0399,1809.2817851033797
C0400,1828.8516895299513
C0401,1848.6332697509877
C0402,1868.6288153352505
C0403,1888.8406406163872
C0404,1909.2710849607888
C0405,1929.9225130383495
C0406,1950.7973150961702
C0407,1971.8979072352035
C0408,1993.226731689902
C0409,2014.7862571108901
C0410,2036.5789788506831
C0411,2058.607419252519
C0412,2080.874127942293
C0413,2103.3816821236496
C0414,2126.1326868762994
C0415,2149.129775457505
C0416,2172.3756096068846
C0417,2195.8728798544826
C0418,2219.6243058321675
C0419,2243.632636588426
C0420,2267.9006509065343
C0421,2292.4311576261744
C0422,2317.226995968561
C0423,2342.2910358650274
C0424,2367.626178289224
C0425,2393.235355592875
C0426,2419.1215318451677
C0427,2445.2877031758385
C0428,2471.7368981219383
C0429,2498.472177978369
C0430,2525.496637152207
C0431,2552.8134035208427
C0432,2580.4256387940395
C0433,2608.336538879843
C0434,2636.5493342544987
C0435,2665.067290336372
C0436,2693.8937078638637
C0437,2723.0319232774605
C0438,2752.48530910592
C0439,2782.2572743565775
C0440,2812.351264909957
C0441,2842.770763918566
C0442,2873.519292210062
C0443,2904.600408694777
C0444,2936.017710777604
C0445,2967.774834774382
C0446,2999.875456332793
C0447,3032.323290857749
C0448,3065.122093941468
C0449,3098.2756617981145
C0450,3131.787831703201
C0451,3165.662482437742
C0452,3199.9035347371496
C0453,3234.514951745081
C0454,3269.500739472095
C0455,3304.864947259341
C0456,3340.611668247255
C0457,3376.745039849272
C0458,3413.269244230722
C0459,3450.1885087929018
C0460,3487.5071066623186
C0461,3525.2293571853265
C0462,3563.35962642801
C0463,3601.902327681544
C0464,3640.8619219730217
C0465,3680.2429185817386
C0466,3720.0498755611334
C0467,3760.2874002663666
C0468,3800.960149887537
C0469,3842.0728319887785
C0470,3883.6302050530667
C0471,3925.637079033005
C0472,3968.0983159075627
C0473,4011.018830244756
C0474,4054.403589770536
C0475,4098.257615943712
C0476,4142.585984537168
C0477,4187.393826225372
C0478,4232.686327178163
C0479,4278.468729661036
C0480,4324.74633264192
C0481,4371.524492404432
C0482,4418.8086231679
C0483,4466.604197713952
C0484,4514.91674801998
C0485,4563.751865899447
C0486,4613.1152036490475
C0487,4663.012474702941
C0488,4713.449454294074
C0489,4764.431980122543
C0490,4815.965953031351
C0491,4868.0573376893135
C0492,4920.712163281452
C0493,4973.936524206859
C0494,5027.736580784005
C0495,5082.118559963837
C0496,5137.088756050421
C0497,5192.653531429497
C0498,5248.819317304907
C0499,5305.592614442893
C0500,5362.979993924548
C0501,5420.988097906395
C0502,5479.623640389099
C0503,5538.893407994641
C0504,5598.804260751748
C0505,5659.363132889917
C0506,5720.57703364204
C0507,5782.453048055594
C0508,5844.998337812724
C0509,5908.220142059181
C0510,5972.125778242125
C0511,6036.722642957153
C0512,6102.018212804314
C0513,6168.020045253514
C0514,6234.73577951926
C0515,6302.173137444769
C0516,6370.339924395801
C0517,6439.244030163992
C0518,6508.893429880069
C0519,6579.296184936955
C0520,6650.460443922733
C0521,6722.394443563828
C0522,6795.106509678377
C0523,6868.605058139794
C0524,6942.898595850952
C0525,7017.995721728691
C0526,7093.905127699123
C0527,7170.6355997037
C0528,7248.196018716034
C0529,7326.595361769844
C0530,7405.842702998029
C0531,7485.947214682822
C0532,7566.918168317532
C0533,7648.76493567955
C0534,7731.496989915098
C0535,7815.123906635728
C0536,7899.655365026517
C0537,7985.10114896648
C0538,8071.471148160875
C0539,8158.775359285906
C0540,8247.023887145817
C0541,8336.226945842342
C0542,8426.394859956961
C0543,8517.538065745948
C0544,8609.667112348168
C0545,8702.792663006192
C0546,8796.925496300371
C0547,8892.076507396432
C0548,8988.256709306552
C0549,9085.477234163936
C0550,9183.749334511325
C0551,9283.08438460345
C0552,9383.493881723385
C0553,9484.989447513426
C0554,9587.58282932007
C0555,9691.285901553736
C0556,9796.11066706321
C0557,9902.069258524736
C0558,10009.17393984644
C0559,10117.437107587652
C0560,10226.871292393766
C0561,10337.489160446641
C0562,10449.30351493048
C0563,10562.327297513768
C0564,10676.573589847245
C0565,10792.055615077843
C0566,10908.786739379353
C0567,11026.780473499299
C0568,11146.050474322768
C0569,11266.61054645317
C0570,11388.474643809866
C0571,11511.65687124331
C0572,11636.171486167648
C0573,11762.032900210728
C0574,11889.255680882346
C0575,12017.854553260147
C0576,12147.844401694012
C0577,12279.240271528892
C0578,12412.057370846012
C0579,12546.311072223296
C0580,12682.01691451445
C0581,12819.19060464754
C0582,12957.84801944303
C0583,13098.005207451255
C0584,13239.678390809986
C0585,13382.883967122103
C0586,13527.63851135332
C0587,13673.958777750806
C0588,13821.861701782193
C0589,13971.364402095795
C0590,14122.484182502058
C0591,14275.23853397617
C0592,14429.645136682595
C0593,14585.721862021508
C0594,14743.486774697069
C0595,14902.958134808516
C0596,15064.154399963418
C0597,15227.094227414098
C0598,15391.796476217165
C0599,15558.280209416083
C0600,15726.564696247833
C0601,15896.669414372955
C0602,16068.614052130037
C0603,16242.418510814588
C0604,16418.102906982276
C0605,16595.687574777352
C0606,16775.19306828628
C0607,16956.64016391649
C0608,17140.049862801356
C0609,17325.443393230664
C0610,17512.842213107764
C0611,17702.26801243323
C0612,17893.74271581513
C0613,18087.28848500672
C0614,18282.927721471624
C0615,18480.683068976366
C0616,18680.577416211523
C0617,18882.63389944065
C0618,19086.875905178236
C0619,19293.32707289665
C0620,19502.011297761932
C0621,19712.952733399827
C0622,19926.175794691073
C0623,20141.705160597387
C0624,20359.565777017968
C0625,20579.782859676572
C0626,20802.38189704015
C0627,21027.388653269085
C0628,21254.82917119888
C0629,21484.72977535479
C0630,21717.117074998372
C0631,21952.017967207434
C0632,22189.459639989305
C0633,22429.469575427378
C0634,22672.075552862083
C0635,22917.305652106275
C0636,23165.18825669494
C0637,23415.752057170743
C0638,23669.02605440442
C0639,23925.039562951555
C0640,24183.822214445638
C0641,24445.403961027394
C0642,24709.815078811906
C0643,24977.086171392475
C0644,25247.248173382934
C0645,25520.33235399823
C0646,25796.370320673304
C0647,26075.394022721564
C0648,26357.43575503293
C0649,26642.528161811362
C0650,26930.704240353603
C0651,27221.99734486799
C0652,27516.44119033511
C0653,27814.06985641024
C0654,28114.917791367447
C0655,28419.019816086908
C0656,28726.411128085332
C0657,29037.127305589387
C0658,29351.204311654103
C0659,29668.678498324887
C0660,29989.5866108452
C0661,30313.965791909697
C0662,30641.85358596288
C0663,30973.28794354474
C0664,31308.30722568345
C0665,31646.95020833491
C0666,31989.256086871304
C0667,32335.2644806172
C0668,32685.01543743537
C0669,33038.549438362264
C0670,33395.9074022929
C0671,33757.13069071742
C0672,34122.26111250797
C0673,34491.340928757905
C0674,34864.41285767342
C0675,35241.52007951745
C0676,35622.70624160765
C0677,36008.01546336849
C0678,36397.492341437195
C0679,36791.1819548261
C0680,37189.129870139666
C0681,37591.382146848686
C0682,37997.98534262157
C0683,38408.986518712576
C0684,38824.43324540902
C0685,39244.37360753741
C0686,39668.856210028374
C0687,40097.930183542936
C0688,40531.645190158444
C0689,40970.051429116844
C0690,41413.19964263511
C0691,41861.14112177768
C0692,42313.92771239367
C0693,42771.6118211171
C0694,43234.24642143275
C0695,43701.885059807755
C0696,44174.58186188868
C0697,44652.391538766366
C0698,45135.36939330866
C0699,45623.57132656065
C0700,46117.05384421547
C0701,46615.874063153875
C0702,47120.08971805525
C0703,47629.759168080316
C0704,48144.94140362517
C0705,48665.696053149266
C0706,49192.08339007726
C0707,49724.16433977453
C0708,50262.00048659956
C0709,50805.65408103126
C0710,51355.188046874195
C0711,51910.66598854192
C0712,52472.15219841796
C0713,53039.711664298
C0714,53613.41007691101
C0715,54193.31383752274
C0716,54779.490065621525
C0717,55372.006606686184
C0718,55970.93204003898
C0719,56576.33568678344
C0720,57188.28761782702
C0721,57806.85866199217
C0722,58432.12041421343
C0723,59064.14524382434
C0724,59703.00630293404
C0725,60348.77753489329
C0726,61001.53368285331
C0727,61661.35029841701
C0728,62328.30375038272
C0729,63002.47123358428
C0730,63683.93077782485
C0731,64372.7612569087
C0732,65069.042397770616
C0733,65772.85478970279
C0734,66484.27989368346
C0735,67203.40005180452
C0736,67930.29849680231
C0737,68665.05936169169
C0738,69407.76768950291
C0739,70158.50944312515
C0740,70917.37151525644
C0741,71684.44173845994
C0742,72459.80889533092
C0743,73243.56272877181
C0744,74035.79395237956
C0745,74836.59426094561
C0746,75646.05634106789
C0747,76464.27388187907
C0748,77291.3415858909
C0749,78127.35517995412
C0750,78972.41142633946
C0751,79826.60813393598
C0752,80690.04416957221
C0753,81562.81946945976
C0754,82445.03505075898
C0755,83336.79302327227
C0756,84238.1966012614
C0757,85149.35011539422
C0758,86070.35902482072
C0759,87001.32992937804
C0760,87942.37058192918
C0761,88893.58990083505
C0762,89855.09798255976
C0763,90827.00611441485
C0764,91809.42678743872
C0765,92802.47370941713
C0766,93806.26181804462
C0767,94820.90729422652
C0768,95846.52757552659
C0769,96883.24136976014
C0770,97931.16866873219
C0771,98990.43076212713
C0772,100061.15025154578
C0773,101143.45106469619
C0774,102237.45846973786
C0775,103343.29908977928
C0776,104461.10091753516
C0777,105590.99333013922
C0778,106733.10710411918
C0779,107887.57443053384
C0780,109054.52893027196
C0781,110234.1056695184
C0782,111426.44117538778
C0783,112631.67345172487
C0784,113849.94199507925
C0785,115081.38781084948
C0786,116326.15342960405
C0787,117584.38292357889
C0788,118856.22192335129
C0789,120141.8176346962
C0790,121441.318855625
C0791,122754.87599360592
C0792,124082.64108297465
C0793,125424.76780252936
C0794,126781.41149331864
C0795,128152.7291766218
C0796,129538.87957212115
C0797,130940.02311627463
C0798,132356.3219808833
C0799,133787.94009186234
C0800,135235.04314821493
C0801,136697.79864120914
C0802,138176.37587376466
C0803,139670.9459800489
C0804,141181.6819452829
C0805,142708.75862576498
C0806,144252.35276910727
C0807,145812.64303469364
C0808,147389.81001435916
C0809,148984.0362532904
C0810,150595.50627115453
C0811,152224.4065834571
C0812,153870.92572312756
C0813,155535.25426234305
C0814,157217.58483458348
C0815,158918.1121569284
C0816,160637.03305259484
C0817,162374.5464737161
C0818,164130.85352437134
C0819,165906.1574838597
C0820,167700.66383022928
C0821,169514.5802640607
C0822,171348.11673250483
C0823,173201.4854535836
C0824,175074.90094075375
C0825,176968.58002773262
C0826,178882.74189359788
C0827,180817.60808815336
C0828,182773.40255757276
C0829,184750.35167032102
C0830,186748.68424335239
C0831,188768.63156859536
C0832,190810.4274397243
C0833,192874.30817921637
C0834,194960.51266570739
C0835,197069.28236163734
C0836,199200.8613411991
C0837,201355.49631858934
C0838,203533.43667656102
C0839,205734.9344952909
C0840,207960.24458155286
C0841,210209.6244982113
C0842,212483.33459403325
C0843,214781.6380338193
C0844,217104.80082886407
C0845,219453.09186774655
C0846,221826.78294744872
C0847,224226.1488048175
C0848,226651.46714836045
C0849,229103.01869038973
C0850,231581.08717951382
C0851,234085.9594334765
C0852,236617.92537235527
C0853,239177.27805211872
C0854,241764.31369854242
C0855,244379.3317414985
C0856,247022.63484960902
C0857,249694.5289652791
C0858,252395.32334010894
C0859,255125.33057068381
C0860,257884.8666347588
C0861,260674.25092782683
C0862,263493.80630009033
C0863,266343.8590938251
C0864,269224.7391811536
C0865,272136.78000222665
C0866,275080.31860381336
C0867,278055.69567831367
C0868,281063.25560319214
C0869,284103.3464808336
C0870,287176.32017883746
C0871,290282.53237074014
C0872,293422.3425771829
C0873,296596.11420752585
C0874,299804.214601906
C0875,303047.01507375593
C0876,306324.8909527824
C0877,309638.22162840376
C0878,312987.3905936661
C0879,316372.78548962553
C0880,319794.7981502164
C0881,323253.82464760536
C0882,326750.2653380288
C0883,330284.52490813663
C0884,333857.01242182695
C0885,337468.141367594
C0886,341118.32970638864
C0887,344807.99991998984
C0888,348537.57905990584
C0889,352307.49879680446
C0890,356118.19547047047
C0891,359970.11014031473
C0892,363863.68863641797
C0893,367799.38161113486
C0894,371777.6445912555
C0895,375798.9380307252
C0896,379863.72736394027
C0897,383972.48305962107
C0898,388125.68067525997
C0899,392323.80091216956
C0900,396567.3296711148
C0901,400856.75810855476
C0902,405192.58269349247
C0903,409575.3052649323
C0904,414005.4330899699
C0905,418483.4789224994
C0906,423009.9610625628
C0907,427585.40341634233
C0908,432210.335556793
C0909,436885.2927849396
C0910,441610.8161918362
C0911,446387.45272118744
C0912,451215.7552326599
C0913,456096.28256586567
C0914,461029.59960504575
C0915,466016.27734445466
C0916,471056.89295444294
C0917,476152.02984826267
C0918,481302.27774959663
C0919,486508.2327608072
C0920,491770.49743193865
C0921,497089.6808304509
C0922,502466.39861171745
C0923,507901.2730902858
C0924,513394.93331189855
C0925,518948.0151263092
C0926,524561.1612608692
C0927,530235.0213949225
C0928,535970.2522350035
C0929,541767.5175908405
C0930,547627.4884521887
C0931,553550.8430664963
C0932,559538.2670173987
C0933,565590.4533040785
C0934,571708.1024214668
C0935,577891.9224413238
C0936,584142.6290941963
C0937,590460.945852251
C0938,596847.6040130148
C0939,603303.34278402
C0940,609828.9093683538
C0941,616425.0590511516
C0942,623092.5552870063
C0943,629832.1697883364
C0944,636644.6826147097
C0945,643530.8822631205
C0946,650491.5657592623
C0947,657527.5387497685
C0948,664639.6155954638
C0949,671828.6194656243
C0950,679095.3824332453
C0951,686440.7455713513
C0952,693865.5590503478
C0953,701370.6822364131
C0954,708956.9837909741
C0955,716625.3417712376
C0956,724376.6437318225
C0957,732211.786827493
C0958,740131.6779169881
C0959,748137.2336679881
C0960,756229.3806632161
C0961,764409.0555076733
C0962,772677.2049370555
C0963,781034.7859273199
C0964,789482.7658054527
C0965,798022.1223614346
C0966,806653.8439614014
C0967,815378.9296620527
C0968,824198.389326274
C0969,833113.2437400259
C0970,842124.5247304963
C0971,851233.2752855181
C0972,860440.5496742908
C0973,869747.4135694103
C0974,879154.9441701999
C0975,888664.2303274025
C0976,898276.3726691935
C0977,907992.4837285768
C0978,917813.6880721566
C0979,927741.1224302871
C0980,937775.9358286455
C0981,947919.2897212291
C0982,958172.3581247715
C0983,968536.3277546414
C0984,979012.3981621825
C0985,989601.7818735584
C0986,1000305.704530099
C0987,1011125.4050301459
C0988,1022062.1356724608
C0989,1033117.1623011563
C0990,1044291.7644522134
C0991,1055587.2355015846
C0992,1067004.8828148795
C0993,1078546.0278986895
C0994,1090212.0065535477
C0995,1102004.1690285238
C0996,1113923.880177522
C0997,1125972.519617237
C0998,1138151.4818868407
C0999,1150462.1766093979
C1000,1162906.0286550035
C1001,1175484.4783057098
C1002,1188198.981422233
C1003,1201051.0096124434
C1004,1214042.0504017114
C1005,1227173.60740506
C1006,1240447.2005012045
C1007,1253864.366008475
C1008,1267426.6568626151
C1009,1281135.6427965437
C1010,1294992.9105220214
C1011,1309000.063913308
C1012,1323158.7241928072
C1013,1337470.5301186948
C1014,1351937.1381746
C1015,1366560.2227613402
C1016,1381341.4763907
C1017,1396282.6098813498
C1018,1411385.3525568398
C1019,1426651.4524457648
C1020,1442082.6764840942
C1021,1457680.810719664
C1022,1473447.6605189072
C1023,1489385.05077582
C1024,1505494.8261231587
C1025,1521778.8511459667
C1026,1538239.010597364
C1027,1554877.209616703
C1028,1571695.3739500826
C1029,1588695.4501732183
C1030,1605879.405916767
C1031,1623249.2300940447
C1032,1640806.933131237
C1033,1658554.5472001014
C1034,1676494.126453155
C1035,1694627.7472614376
C1036,1712957.5084548465
C1037,1731485.5315650357
C1038,1750213.9610709955
C1039,1769144.9646472353
C1040,1788280.7334146851
C1041,1807623.4821943133
C1042,1827175.4497634529
C1043,1846938.8991149345
C1044,1866916.117719022
C1045,1887109.4177881433
C1046,1907521.1365445417
C1047,1928153.6364907655
C1048,1949009.3056831213
C1049,1970090.558008085
C1050,1991399.8334616632
C1051,2012939.598431837
C1052,2034712.3459839986
C1053,2056720.596149518
C1054,2078966.896217429
C1055,2101453.8210292347
C1056,2124183.973276938
C1057,2147159.9838042962
C1058,2170384.5119112926
C1059,2193860.2456619623
C1060,2217589.9021954886
C1061,2241576.2280407003
C1062,2265821.9994339794
C1063,2290330.022640559
C1064,2315103.1342793424
C1065,2340144.201651235
C1066,2365456.123070979
C1067,2391041.8282026495
C1068,2416904.278398707
C1069,2443046.4670427674
C1070,2469471.419896078
C1071,2496182.19544769
C1072,2523181.885268499
C1073,2550473.6143690324
C1074,2578060.541561163
C1075,2605945.8598237326
C1076,2634132.7966720834
C1077,2662624.614531636
C1078,2691424.6111155036
C1079,2720536.1198061435
C1080,2749962.5100412117
C1081,2779707.1877035126
C1082,2809773.59551522
C1083,2840165.2134363647
C1084,2870885.5590675776
C1085,2901938.1880572448
C1086,2933326.694513062
C1087,2965054.7114179865
C1088,2997125.9110507746
C1089,3029544.0054109767
C1090,3062312.746648594
C1091,3095435.9274983765
C1092,3128917.381718764
C1093,3162760.984535662
C1094,3196970.6530909273
C1095,3231550.346895764
C1096,3266504.0682890317
C1097,3301835.862900441
C1098,3337549.8201188277
C1099,3373650.073565489
C1100,3410140.80157257
C1101,3447026.2276667305
C1102,3484310.621057936
C1103,3521998.2971336097
C1104,3560093.6179581257
C1105,3598600.9927776433
C1106,3637524.878530465
C1107,3676869.780362915
C1108,3716640.2521507246
C1109,3756840.89702617
C1110,3797476.367910796
C1111,3838551.368053979
C1112,3880070.651577316
C1113,3922039.024024826
C1114,3964461.342919215
C1115,4007342.5183240455
C1116,4050687.5134120593
C1117,4094501.345039656
C1118,4138789.084327504
C1119,4183555.857247511
C1120,4228806.845216141
C1121,4274547.285694065
C1122,4320782.472792425
C1123,4367517.757885531
C1124,4414758.550230263
C1125,4462510.317592181
C1126,4510778.586878326
C1127,4559568.944776939
C1128,4608887.038404112
C1129,4658738.575957329
C1130,4709129.327376228
C1131,4760065.125010354
C1132,4811551.864294245
C1133,4863595.504429808
C1134,4916202.069075988
C1135,4969377.647046034
C1136,5023128.393012172
C1137,5077460.5282179825
C1138,5132380.3411985
C1139,5187894.188508001
C1140,5244008.495455754
C1141,5300729.756849736
C1142,5358064.537748283
C1143,5416019.474220031
C1144,5474601.274111915
C1145,5533816.717825586
C1146,5593672.65910222
C1147,5654176.025815728
C1148,5715333.820774629
C1149,5777153.122532615
C1150,5839641.086207756
C1151,5902804.944310743
C1152,5966652.007581918
C1153,6031189.665837467
