customer_id,revenue,revenue_normalized,revenue_zscore,revenue_rank
C0061,47.6734544226311,2.2673511106408867e-06,-0.4281319885881419,1140
C0062,48.189109283259796,2.3189167256177936e-06,-0.42813170508627846,1139
C0063,48.71034166996689,2.371040094596925e-06,-0.4281314185179473,1138
C0064,49.237211911471356,2.423727250465262e-06,-0.4281311288499801,1137
C0065,49.76978098903128,2.4769842913638566e-06,-0.4281308360488501,1136
C0066,50.30811054350209,2.530817381393662e-06,-0.4281305400806678,1135
C0067,50.852262882470995,2.585232751328978e-06,-0.428130240911177,1134
C0068,51.40230098746863,2.640236699338611e-06,-0.4281299385057512,1133
C0069,51.95828852125862,2.6958355917148417e-06,-0.4281296328293892,1132
C0070,52.520289835206114,2.7520358636102706e-06,-0.42812932384671126,1131
C0071,53.08836997672603,2.8088440197826523e-06,-0.428129011521955,1130
C0072,53.66259469681174,2.8662666353477623e-06,-0.42812869581897106,1129
C0073,54.243030457645176,2.924310356540409e-06,-0.4281283767012194,1128
C0074,54.82974444028953,2.9829819014837066e-06,-0.4281280541317644,1127
C0075,55.42280455246472,3.0422880609666242e-06,-0.42812772807327115,1126
C0076,56.022279436407395,3.1022356992299874e-06,-0.4281273984880008,1125
C0077,56.6282384768156,3.162831754760947e-06,-0.4281270653378063,1124
C0078,57.24075180887971,3.2240832410960733e-06,-0.42812672858412815,1123
C0079,57.85989032639979,3.2859972476330985e-06,-0.42812638818798954,1122
C0080,58.485725689991334,3.3485809404514846e-06,-0.42812604410999217,1121
C0081,59.118330335379135,3.4118415631418215e-06,-0.4281256963103117,1120
C0082,59.757777481781446,3.4757864376442385e-06,-0.4281253447486929,1119
C0083,60.4041411403843,3.5404229650958424e-06,-0.42812498938444515,1118
C0084,61.057496122907956,3.6057586266873625e-06,-0.42812463017643776,1117
C0085,61.71791805026571,3.671800984529032e-06,-0.4281242670830951,1116
C0086,62.38548336131639,3.7385576825258454e-06,-0.42812390006239176,1115
C0087,63.06026932171161,3.806036447262279e-06,-0.428123529071848,1114
C0088,63.74235403283878,3.874245088896601e-06,-0.4281231540685243,1113
C0089,64.43181644086067,3.943191502064822e-06,-0.42812277500901696,1112
C0090,65.12873634585281,4.012883666794448e-06,-0.4281223918494528,1111
C0091,65.83319441103973,4.083329649428096e-06,-0.4281220045454837,1110
C0092,66.54527217213125,4.154537603557134e-06,-0.42812161305228247,1109
C0093,67.26505204675956,4.226515770965384e-06,-0.42812121732453645,1108
C0094,67.99261734401831,4.299272482583038e-06,-0.42812081731644336,1107
C0095,68.72805227410527,4.372816159450925e-06,-0.4281204129817051,1106
C0096,69.4714419580687,4.4471553136951535e-06,-0.4281200042735231,1105
C0097,70.22287243765983,4.522298549512357e-06,-0.4281195911445924,1104
C0098,70.98243068529119,4.598254564165529e-06,-0.4281191735470965,1103
C0099,71.75020461410335,4.675032148990708e-06,-0.4281187514327016,1102
C0100,72.52628308813988,4.752640190414464e-06,-0.4281183247525511,1101
C0101,73.31075593263297,4.831087670982475e-06,-0.4281178934572601,1100
C0102,74.10371394439979,4.910383670399155e-06,-0.42811745749690927,1099
C0103,74.90524890235177,4.990537366578594e-06,-0.42811701682103964,1098
C0104,75.71545357811706,5.071558036706798e-06,-0.42811657137864617,1097
C0105,76.5344217467784,5.153455058315486e-06,-0.4281161211181724,1096
C0106,77.36224819772674,5.23623791036745e-06,-0.4281156659875039,1095
C0107,78.19902874563235,5.31991617435367e-06,-0.4281152059339629,1094
C0108,79.04486024153472,5.40449953540231e-06,-0.4281147409043015,1093
C0109,79.89984058405241,5.4899977833997e-06,-0.4281142708446963,1092
C0110,80.764068730714,5.5764208141234356e-06,-0.4281137957007411,1091
C0111,81.63764470941157,5.663778630387733e-06,-0.42811331541744174,1090
C0112,82.52066962997831,5.752081343201189e-06,-0.42811282993920907,1089
C0113,83.41324569589126,5.841339172937059e-06,-0.4281123392098527,1088
C0114,84.31547621610054,5.931562450516179e-06,-0.4281118431725742,1087
C0115,85.22746561698644,6.02276161860269e-06,-0.4281113417699612,1086
C0116,86.14931945444614,6.114947232812697e-06,-0.42811083494398,1085
C0117,87.08114442611111,6.208129962936018e-06,-0.4281103226359694,1084
C0118,88.02304838369632,6.302320594171117e-06,-0.4281098047866335,1083
C0119,88.97514034548335,6.397530028373406e-06,-0.42810928133603526,1082
C0120,89.93753050893855,6.493769285317068e-06,-0.42810875222358913,1081
C0121,90.91033026346734,6.5910495039704945e-06,-0.42810821738805444,1080
C0122,91.89365220330694,6.689381943785554e-06,-0.4281076767675279,1079
C0123,92.88761014055818,6.788777986000783e-06,-0.4281071302994368,1078
C0124,93.89231911835833,6.889249134958671e-06,-0.42810657792053164,1077
C0125,94.90789542419652,6.990807019437201e-06,-0.42810601956687866,1076
C0126,95.93445660337329,7.093463393995814e-06,-0.4281054551738526,1075
C0127,96.97212147260544,7.197230140335894e-06,-0.42810488467612934,1074
C0128,98.02101013377803,7.3021192686759754e-06,-0.4281043080076779,1073
C0129,99.08124398784553,7.408142919141851e-06,-0.4281037251017534,1072
C0130,100.15294574888291,7.5153133631717e-06,-0.42810313589088883,1071
C0131,101.23623945828906,7.6236430049364185e-06,-0.42810254030688744,1070
C0132,102.33125049914318,7.733144382775276e-06,-0.428101938280815,1069
C0133,103.43810561071751,7.843830170647177e-06,-0.42810132974299137,1068
C0134,104.55693290314609,7.955713179597558e-06,-0.4281007146229829,1067
C0135,105.68786187225265,8.068806359241163e-06,-0.42810009284959416,1066
C0136,106.83102341453885,8.183122799260883e-06,-0.4280994643508596,1065
C0137,107.98654984233413,8.29867573092274e-06,-0.4280988290540351,1064
C0138,109.15457489911054,8.415478528607376e-06,-0.42809818688559,1063
C0139,110.33523377496222,8.533544711358e-06,-0.42809753777119797,1062
C0140,111.52866312225214,8.652887944445074e-06,-0.42809688163572907,1061
C0141,112.73500107142986,8.773522040948088e-06,-0.4280962184032404,1060
C0142,113.9543872470175,8.895460963354158e-06,-0.42809554799696803,1059
C0143,115.1869627837714,9.018718825174203e-06,-0.4280948703393173,1058
C0144,116.43287034301714,9.143309892576446e-06,-0.42809418535185456,1057
C0145,117.69225412916093,9.269248586037558e-06,-0.42809349295529747,1056
C0146,118.96525990638104,9.396549482011808e-06,-0.42809279306950665,1055
C0147,120.25203501549835,9.525227314618122e-06,-0.4280920856134754,1054
C0148,121.55272839103013,9.655296977345456e-06,-0.42809137050532103,1053
C0149,122.86749057842817,9.78677352477663e-06,-0.4280906476622752,1052
C0150,124.19647375150278,9.919672174330713e-06,-0.4280899170006744,1051
C0151,125.53983173003651,1.0054008308024422e-05,-0.42808917843594974,1050
C0152,126.89771999758727,1.0189797474252413e-05,-0.42808843188261825,1049
C0153,128.270295719484,1.0327055389586875e-05,-0.42808767725427177,1048
C0154,129.65771776101815,1.0465797940596666e-05,-0.42808691446356795,1047
C0155,131.0601467058305,1.0606041185686014e-05,-0.4280861434222194,1046
C0156,132.47774487449792,1.0747801356953184e-05,-0.4280853640409839,1045
C0157,133.91067634332052,1.0891094862069207e-05,-0.428084576229654,1044
C0158,135.35910696331203,1.1035938286176918e-05,-0.4280837798970465,1043
C0159,136.8232043793964,1.1182348393810624e-05,-0.4280829749509918,1042
C0160,138.30313804981114,1.1330342130836442e-05,-0.42808216129832355,1041
C0161,139.79907926572025,1.147993662641359e-05,-0.42808133884486754,1040
C0162,141.31120117104143,1.163114919497713e-05,-0.428080507495431,1039
C0163,142.83967878248413,1.1783997338241758e-05,-0.4280796671537915,1038
C0164,144.3846890098081,1.1938498747227679e-05,-0.42807881772268574,1037
C0165,145.9464106762987,1.2094671304308132e-05,-0.4280779591037987,1036
C0166,147.525024539464,1.2252533085279113e-05,-0.4280770911977516,1035
C0167,149.12071331195685,1.2412102361451588e-05,-0.4280762139040908,1034
C0168,150.73366168272196,1.25733976017662e-05,-0.4280753271212762,1033
C0169,152.36405633837245,1.2736437474930931e-05,-0.4280744307466694,1032
C0170,154.01208598479755,1.2901240851581884e-05,-0.42807352467652177,1031
C0171,155.67794136900324,1.306782680646734e-05,-0.4280726088059626,1030
C0172,157.3618153011907,1.323621462065562e-05,-0.4280716830289866,1029
C0173,159.06390267707212,1.3406423783766671e-05,-0.42807074723844235,1028
C0174,160.78440050042818,1.3578473996227808e-05,-0.42806980132601885,1027
C0175,162.52350790591038,1.3752385171553967e-05,-0.4280688451822341,1026
C0176,164.2814261820889,1.3928177438652485e-05,-0.4280678786964215,1025
C0177,166.05835879475046,1.4105871144152906e-05,-0.4280669017567177,1024
C0178,167.85451141044794,1.428548685476193e-05,-0.42806591425004925,1023
C0179,169.67009192030423,1.4467045359643822e-05,-0.4280649160621197,1022
C0180,171.50531046407494,1.4650567672826676e-05,-0.4280639070773964,1021
C0181,173.36037945447012,1.4836075035634602e-05,-0.4280628871790969,1020
C0182,175.23551360173877,1.5023588919146175e-05,-0.42806185624917564,1019
C0183,177.13092993852106,1.5213131026679673e-05,-0.4280608141683103,1018
C0184,179.04684784496752,1.540472329630499e-05,-0.42805976081588787,1017
C0185,180.98348907413077,1.5598387903382835e-05,-0.42805869606999075,1016
C0186,182.941077777632,1.5794147263131358e-05,-0.4280576198073826,1015
C0187,184.91984053160405,1.5992024033220488e-05,-0.4280565319034942,1014
C0188,186.92000636291704,1.6192041116394496e-05,-0.42805543223240883,1013
C0189,188.94180677568568,1.6394221663122725e-05,-0.4280543206668479,1012
C0190,190.98547577806445,1.6598589074279132e-05,-0.4280531970781559,1011
C0191,193.05124990933237,1.6805167003850747e-05,-0.4280520613362862,1010
C0192,195.13936826726982,1.7013979361675387e-05,-0.428050913309785,1009
C0193,197.25007253583362,1.722505031620915e-05,-0.42804975286577707,1008
C0194,199.38360701312942,1.7438404297323686e-05,-0.4280485798699496,1007
C0195,201.5402186396868,1.7654065999133676e-05,-0.42804739418653726,1006
C0196,203.72015702704203,1.787206038285516e-05,-0.42804619567830615,1005
C0197,205.9236744866278,1.809241267969448e-05,-0.4280449842065379,1004
C0198,208.15102605897664,1.8315148393768648e-05,-0.4280437596310138,1003
C0199,210.40246954324024,1.8540293305057286e-05,-0.4280425218099985,1002
C0200,212.6782655270267,1.876787347238635e-05,-0.4280412706002237,1001
C0201,214.97867741656304,1.8997915236444396e-05,-0.42804000585687096,1000
C0202,217.3039714671818,1.923044522283124e-05,-0.42803872743355603,999
C0203,219.65441681413733,1.9465490345139595e-05,-0.428037435182311,998
C0204,222.03028550375763,1.9703077808070284e-05,-0.4280361289535675,997
C0205,224.4318525249307,1.9943235110580844e-05,-0.4280348085961394,996
C0206,226.85939584093262,2.0185990049068384e-05,-0.42803347395720537,995
C0207,229.31319642160008,2.043137072058681e-05,-0.42803212488229087,994
C0208,231.7935382758494,2.0679405526098754e-05,-0.4280307612152507,993
C0209,234.30070848454992,2.0930123173762925e-05,-0.42802938279825076,992
C0210,236.83499723375056,2.1183552682256762e-05,-0.42802798947174964,991
C0211,239.39669784826677,2.1439723384135137e-05,-0.4280265810744802,990
C0212,241.98610682563105,2.1698664929225427e-05,-0.42802515744343117,989
C0213,244.60352387040922,2.196040728805914e-05,-0.42802371841382797,988
C0214,247.24925192889046,2.2224980755340933e-05,-0.42802226381911385,987
C0215,249.92359722415037,2.249241595345492e-05,-0.4280207934909303,986
C0216,252.62686929149294,2.2762743836008884e-05,-0.428019307259098,985
C0217,255.35938101427968,2.3035995691417197e-05,-0.42801780495159686,984
C0218,258.12144866014,2.331220314652187e-05,-0.428016286394546,983
C0219,260.9133919175796,2.3591398170253386e-05,-0.4280147514121839,982
C0220,263.73553393298096,2.3873613077330788e-05,-0.42801319982684805,981
C0221,266.5882013480044,2.4158880532001772e-05,-0.4280116314589541,980
C0222,269.47172433739576,2.4447233551823455e-05,-0.4280100461269752,979
C0223,272.38643664720104,2.4738705511483882e-05,-0.42800844364742124,978
C0224,275.33267563339393,2.503333014666476e-05,-0.4280068238348172,977
C0225,278.3107823009249,2.5331141557946387e-05,-0.428005186501682,976
C0226,281.3211013431867,2.5632174214754206e-05,-0.4280035314585068,975
C0227,284.3639811819123,2.593646295934863e-05,-0.4280018585137326,974
C0228,287.43977400750174,2.62440430108577e-05,-0.4280001674737288,973
C0229,290.54883581978396,2.655494996935332e-05,-0.42799845814277027,972
C0230,293.69152646922333,2.6869219819971883e-05,-0.4279967303230149,971
C0231,296.86820969856865,2.7186888937079207e-05,-0.4279949838144804,970
C0232,300.0792531849521,2.7507994088480433e-05,-0.42799321841502175,969
C0233,303.3250285824489,2.783257243967599e-05,-0.42799143392030714,968
C0234,306.60591156508895,2.816066155816279e-05,-0.4279896301237949,967
C0235,309.9222818703415,2.8492299417782696e-05,-0.42798780681670906,966
C0236,313.27452334306616,2.8827524403117623e-05,-0.4279859637880156,965
C0237,316.66302397993815,2.91663753139321e-05,-0.42798410082439786,964
C0238,320.08817597435984,2.950889136966441e-05,-0.4279822177102319,963
C0239,323.5503757618499,2.9855112213965528e-05,-0.4279803142275614,962
C0240,327.05002406593076,3.0205077919287873e-05,-0.42797839015607253,961
C0241,330.58752594450834,3.055882899152331e-05,-0.4279764452730686,960
C0242,334.1632908367536,3.0916406374691296e-05,-0.42797447935344407,959
C0243,337.7777326104937,3.1277851455678e-05,-0.42797249216965855,958
C0244,341.43126961011313,3.164320606902649e-05,-0.4279704834917105,957
C0245,345.1243247049729,3.201251250177854e-05,-0.4279684530871105,956
C0246,348.8573253383578,3.238581349836953e-05,-0.4279664007208547,955
C0247,352.6307035769452,3.276315226557519e-05,-0.4279643261553971,954
C0248,356.4448961608174,3.314457247751293e-05,-0.4279622291506223,953
C0249,360.3003445540091,3.353011828069661e-05,-0.427960109463818,952
C0250,364.197494995603,3.391983429914605e-05,-0.4279579668496463,951
C0251,368.13679855138065,3.431376563955217e-05,-0.4279558010601157,950
C0252,372.1187111660287,3.471195789649761e-05,-0.42795361184455255,949
C0253,376.1436937159095,3.5114457157733845e-05,-0.42795139894957157,948
C0254,380.2122120624084,3.552131000951586e-05,-0.4279491621190469,947
C0255,384.3247371058484,3.593256354199369e-05,-0.4279469010940821,946
C0256,388.4817448399973,3.634826535466312e-05,-0.42794461561298086,945
C0257,392.68371640715907,3.676846356187481e-05,-0.42794230541121575,944
C0258,396.9311381538606,3.7193206798403056e-05,-0.4279399702213984,943
C0259,401.22450168714744,3.7622544225075304e-05,-0.4279376097732483,942
C0260,405.56430393147747,3.805652553446158e-05,-0.4279352237935612,941
C0261,409.95104718624106,3.84952009566265e-05,-0.42793281200617794,940
C0262,414.38523918389654,3.8938621264942817e-05,-0.4279303741319525,939
C0263,418.86739314873535,3.938683778196799e-05,-0.4279279098887192,938
C0264,423.39802785628615,3.983990238538458e-05,-0.42792541899126046,937
C0265,427.97766769335806,4.029786751400459e-05,-0.4279229011512736,936
C0266,432.6068427187329,4.076078617383872e-05,-0.42792035607733786,935
C0267,437.2860887245199,4.122871194423185e-05,-0.4279177834748799,934
C0268,442.01594729816384,4.1701698984063846e-05,-0.4279151830461405,933
C0269,446.7969658851344,4.2179802038018536e-05,-0.4279125544901396,932
C0270,451.629697852287,4.2663076442919806e-05,-0.4279098975026416,931
C0271,456.5147025519096,4.3151578134136295e-05,-0.42790721177612034,930
C0272,461.4525453864662,4.3645363652055754e-05,-0.42790449699972316,929
C0273,466.44379787403665,4.414449014862904e-05,-0.42790175285923515,928
C0274,471.48903771446345,4.464901539398483e-05,-0.4278989790370428,927
C0275,476.5888488562215,4.5158997783116604e-05,-0.42789617521209705,926
C0276,481.74382156399906,4.5674496342640765e-05,-0.4278933410598763,925
C0277,486.9545524870217,4.619557073762901e-05,-0.4278904762523489,924
C0278,492.22164472810806,4.6722281278514e-05,-0.4278875804579348,923
C0279,497.54570791347237,4.725468892806956e-05,-0.42788465334146775,922
C0280,502.92735826328953,4.7792855308467225e-05,-0.42788169456415603,921
C0281,508.36721866301133,4.8336842708407904e-05,-0.4278787037835436,920
C0282,513.8659187354656,4.888671409033179e-05,-0.4278756806534699,919
C0283,519.424094913729,4.944253309770565e-05,-0.4278726248240307,918
C0284,525.0423905147873,5.000436406238888e-05,-0.4278695359415367,917
C0285,530.7214558139977,5.057227201207981e-05,-0.4278664136484729,916
C0286,536.4619481203521,5.11463226778419e-05,-0.4278632575834575,915
C0287,542.2645318525528,5.172658250171153e-05,-0.42786006738119986,914
C0288,548.1298786159203,5.2313118644388644e-05,-0.427856842672458,913
C0289,554.0586672801195,5.290599899300943e-05,-0.42785358308399624,912
C0290,560.0515840577386,5.3505292169004285e-05,-0.4278502882385418,911
C0291,566.1093225837118,5.411106753604002e-05,-0.4278469577547412,910
C0292,572.2325839956,5.4723395208048014e-05,-0.42784359124711596,909
C0293,578.4220770147458,5.5342346057339725e-05,-0.4278401883260183,908
C0294,584.6785180283014,5.5967991722809445e-05,-0.4278367485975856,907
C0295,591.002631172142,5.660040461822574e-05,-0.4278332716636954,906
C0296,597.3951484146855,5.723965794061341e-05,-0.42782975712191873,905
C0297,603.856809641605,5.788582567872469e-05,-0.42782620456547393,904
C0298,610.3883627414704,5.853898262160359e-05,-0.4278226135831793,903
C0299,616.9905636923089,5.919920436724181e-05,-0.4278189837594058,902
C0300,623.6641766491017,5.98665673313285e-05,-0.42781531467402867,901
C0301,630.4099740322355,6.0541148756095436e-05,-0.4278116059023789,900
C0302,637.2287366168954,6.122302671925633e-05,-0.4278078570151941,899
C0303,644.1212536234414,6.191228014304449e-05,-0.4278040675785689,898
C0304,651.0883228087515,6.260898880334717e-05,-0.42780023715390464,897
C0305,658.1307505585546,6.331323333893881e-05,-0.42779636529785847,896
C0306,665.2493519807672,6.402509526081487e-05,-0.4277924515622923,895
C0307,672.4449509998337,6.474465696162578e-05,-0.42778849549422066,894
C0308,679.7183804520877,6.547200172521308e-05,-0.4277844966357585,893
C0309,687.0704821821529,6.620721373624963e-05,-0.4277804545240682,892
C0310,694.5021071403715,6.695037808998238e-05,-0.42777636869130575,891
C0311,702.0141154813025,6.770158080208226e-05,-0.4277722386645669,890
C0312,709.6073766632753,6.846090881859958e-05,-0.427768063965832,889
C0313,717.2827695490212,6.922845002602718e-05,-0.4277638441119112,888
C0314,725.0411825073986,7.000429326147301e-05,-0.4277595786143884,887
C0315,732.8835135162141,7.078852832294221e-05,-0.4277552669795643,886
C0316,740.8106702661522,7.158124597973017e-05,-0.4277509087083996,885
C0317,748.8235702658433,7.238253798292928e-05,-0.42774650329645736,884
C0318,756.9231409480468,7.319249707604737e-05,-0.42774205023384443,883
C0319,765.1103197770034,7.401121700574285e-05,-0.4277375490051522,882
C0320,773.3860543569363,7.483879253267496e-05,-0.4277329990893976,881
C0321,781.7513025417256,7.567531944247117e-05,-0.42772839995996204,880
C0322,790.2070325457827,7.652089455681466e-05,-0.4277237510845309,879
C0323,798.754223056101,7.737561574464945e-05,-0.4277190519250321,878
C0324,807.3938633455415,7.823958193350898e-05,-0.42771430193757337,877
C0325,816.1269533873301,7.911289312096581e-05,-0.4277095005723792,876
C0326,824.9545039707945,7.999565038620542e-05,-0.427704647273728,875
C0327,833.8775368183602,8.088795590172578e-05,-0.42769974147988693,874
C0328,842.8970847038054,8.17899129451629e-05,-0.4276947826230474,873
C0329,852.0141915717921,8.2701625911244e-05,-0.42768977012925913,872
C0330,861.2299126587058,8.362320032387139e-05,-0.4276847034183637,871
C0331,870.5453146147777,8.455474284833489e-05,-0.4276795819039275,870
C0332,879.9614756275517,8.549636130365843e-05,-0.42767440499317405,869
C0333,889.4794855466731,8.6448164675079e-05,-0.42766917208691463,868
C0334,899.1004460100271,8.741026312666052e-05,-0.4276638825794801,867
C0335,908.8254705712513,8.838276801404516e-05,-0.42765853585864966,866
C0336,918.655684828618,8.936579189734153e-05,-0.4276531313055808,865
C0337,928.5922265553096,9.035944855415235e-05,-0.42764766829473716,864
C0338,938.6362458311186,9.136385299274434e-05,-0.4276421461938165,863
C0339,948.7889051755463,9.23791214653583e-05,-0.4276365643636773,862
C0340,959.0513796823673,9.340537148166543e-05,-0.42763092215826465,861
C0341,969.4248571556327,9.444272182236783e-05,-0.4276252189245359,860
C0342,979.9105382471474,9.549129255294613e-05,-0.4276194540023848,859
C0343,990.5096365954422,9.655120503755682e-05,-0.42761362672456504,858
C0344,1001.223378966239,9.762258195307878e-05,-0.4276077364166132,857
C0345,1012.0530053944412,9.870554730331238e-05,-0.4276017823967704,856
C0346,1022.9997693276591,9.980022643333199e-05,-0.42759576397590376,855
C0347,1034.0649377712828,0.00010090674604399339,-0.42758968045742657,854
C0348,1045.2497914351352,0.00010202523420659903,-0.42758353113721737,853
C0349,1056.5556248817009,0.00010315582037772103,-0.42757731530353865,852
C0350,1067.9837466759575,0.00010429863541418428,-0.42757103223695453,851
C0351,1079.5354795368453,0.0001054538115882135,-0.42756468121024754,850
C0352,1091.2121604903455,0.00010662148260274105,-0.42755826148833415,849
C0353,1103.0151410242433,0.00010780178360688335,-0.4275517723281799,848
C0354,1114.9457872445482,0.00010899485121158285,-0.4275452129787135,847
C0355,1127.005480033607,0.00011020082350541946,-0.42753858268073974,846
C0356,1139.1956152099374,0.00011141984007059391,-0.4275318806668515,845
C0357,1151.5176036897797,0.00011265204199908297,-0.42752510616134126,844
C0358,1163.9728716503955,0.00011389757190896933,-0.4275182583801111,843
C0359,1176.5628606951498,0.00011515657396094987,-0.42751133653058193,842
C0360,1189.2890280203487,0.00011642919387501956,-0.4275043398116019,841
C0361,1202.1528465839126,0.00011771557894733863,-0.42749726741335353,840
C0362,1215.1558052758548,0.00011901587806728065,-0.42749011851725993,839
C0363,1228.299409090606,0.00012033024173466494,-0.4274828922958905,838
C0364,1241.5851793012127,0.00012165882207717647,-0.42747558791286444,837
C0365,1255.0146536354093,0.0001230017728679731,-0.42746820452275447,836
C0366,1268.5893864535983,0.0001243592495434837,-0.427460741270989,835
C0367,1282.3109489287583,0.0001257314092213989,-0.4274531972937528,834
C0368,1296.1809292282896,0.00012711841071885577,-0.42744557171788733,833
C0369,1310.2009326978407,0.00012852041457082049,-0.42743786366078973,832
C0370,1324.372582047111,0.00012993758304866873,-0.4274300722303106,831
C0371,1338.6975175376615,0.00013137008017896659,-0.4274221965246505,830
C0372,1353.1773971727782,0.00013281807176245724,-0.42741423563225583,829
C0373,1367.8138968893538,0.00013428172539324887,-0.4274061886317135,828
C0374,1382.6087107518802,0.0001357612104782142,-0.4273980545916437,827
C0375,1397.563551148518,0.00013725669825659744,-0.42738983257059265,826
C0376,1412.6801489892887,0.00013876836181983342,-0.42738152161692344,825
C0377,1427.9602539064222,0.00014029637613158254,-0.42737312076870587,824
C0378,1443.40563445686,0.00014184091804798113,-0.427364629053605,823
C0379,1459.0180783269464,0.0001434021663381105,-0.42735604548876893,822
C0380,1474.799392539355,0.00014498030170468975,-0.4273473690807147,821
C0381,1490.7514036622188,0.0001465755068049889,-0.42733859882521347,820
C0382,1506.8759580205567,0.00014818796627197135,-0.4273297337071743,819
C0383,1523.1749219099665,0.0001498178667356635,-0.4273207727005267,818
C0384,1539.6501818126292,0.00015146539684475502,-0.42731171476810165,817
C0385,1556.3036446156652,0.00015313074728843474,-0.42730255886151164,816
C0386,1573.1372378318356,0.0001548141108184606,-0.4272933039210297,815
C0387,1590.1529098226383,0.00015651568227146952,-0.42728394887546617,814
C0388,1607.3526300238186,0.00015823565859152835,-0.4272744926420451,813
C0389,1624.7383891733093,0.00015997423885292806,-0.4272649341262787,812
C0390,1642.3121995416539,0.00016173162428322608,-0.4272552722218409,811
